district,latitude,longitude,year,month,crime_category,crime_count,severity_weight,risk_weight,source,source_url
Ramanagara,12.72,77.28,2024,0,Cyber Harassment,242,55,60,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Ramanagara,12.72,77.28,2024,0,Dowry Death,1,70,70,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Ramanagara,12.72,77.28,2024,0,Molestation,205,80,85,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Ramanagara,12.72,77.28,2024,0,POCSO Rape,96,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Ramanagara,12.72,77.28,2024,0,POCSO Sexual Assault,116,95,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Ramanagara,12.72,77.28,2024,0,Rape,10,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Shivamogga,13.93,75.57,2024,0,Cruelty by Husband,86,65,70,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Shivamogga,13.93,75.57,2024,0,Cyber Harassment,136,55,60,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Shivamogga,13.93,75.57,2024,0,Dowry Death,2,70,70,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Shivamogga,13.93,75.57,2024,0,Molestation,272,80,85,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Shivamogga,13.93,75.57,2024,0,POCSO Rape,173,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Shivamogga,13.93,75.57,2024,0,POCSO Sexual Assault,220,95,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Shivamogga,13.93,75.57,2024,0,Rape,17,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Tumakuru,13.34,77.1,2024,0,Cruelty by Husband,51,65,70,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Tumakuru,13.34,77.1,2024,0,Cyber Harassment,331,55,60,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Tumakuru,13.34,77.1,2024,0,Dowry Death,5,70,70,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Tumakuru,13.34,77.1,2024,0,Molestation,323,80,85,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Tumakuru,13.34,77.1,2024,0,POCSO Rape,131,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Tumakuru,13.34,77.1,2024,0,POCSO Sexual Assault,174,95,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Tumakuru,13.34,77.1,2024,0,Rape,33,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Udupi,13.34,74.75,2024,0,Cruelty by Husband,63,65,70,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Udupi,13.34,74.75,2024,0,Cyber Harassment,222,55,60,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Udupi,13.34,74.75,2024,0,Molestation,65,80,85,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Udupi,13.34,74.75,2024,0,POCSO Rape,35,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Udupi,13.34,74.75,2024,0,POCSO Sexual Assault,60,95,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Udupi,13.34,74.75,2024,0,Rape,13,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Uttara Kannada,14.6,74.7,2024,0,Cruelty by Husband,42,65,70,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Uttara Kannada,14.6,74.7,2024,0,Cyber Harassment,109,55,60,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Uttara Kannada,14.6,74.7,2024,0,Molestation,221,80,85,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Uttara Kannada,14.6,74.7,2024,0,POCSO Rape,60,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Uttara Kannada,14.6,74.7,2024,0,POCSO Sexual Assault,81,95,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Uttara Kannada,14.6,74.7,2024,0,Rape,12,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Vijayanagara,15.15,76.915,2024,0,Cruelty by Husband,71,65,70,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Vijayanagara,15.15,76.915,2024,0,Cyber Harassment,28,55,60,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Vijayanagara,15.15,76.915,2024,0,Dowry Death,2,70,70,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Vijayanagara,15.15,76.915,2024,0,Molestation,111,80,85,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Vijayanagara,15.15,76.915,2024,0,POCSO Rape,65,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Vijayanagara,15.15,76.915,2024,0,POCSO Sexual Assault,75,95,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Vijayanagara,15.15,76.915,2024,0,Rape,13,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Vijayapura,16.83,75.71,2024,0,Cruelty by Husband,103,65,70,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Vijayapura,16.83,75.71,2024,0,Cyber Harassment,86,55,60,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Vijayapura,16.83,75.71,2024,0,Dowry Death,2,70,70,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Vijayapura,16.83,75.71,2024,0,Molestation,122,80,85,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Vijayapura,16.83,75.71,2024,0,POCSO Rape,71,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Vijayapura,16.83,75.71,2024,0,POCSO Sexual Assault,96,95,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Vijayapura,16.83,75.71,2024,0,Rape,32,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Yadgir,16.77,77.14,2024,0,Cruelty by Husband,46,65,70,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Yadgir,16.77,77.14,2024,0,Cyber Harassment,23,55,60,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Yadgir,16.77,77.14,2024,0,Molestation,128,80,85,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Yadgir,16.77,77.14,2024,0,POCSO Rape,44,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Yadgir,16.77,77.14,2024,0,POCSO Sexual Assault,50,95,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Yadgir,16.77,77.14,2024,0,Rape,16,100,100,Karnataka Police Crime Review 2024,https://ksp.karnataka.gov.in/
Bagalkote,16.18,75.696,2025,0,Cruelty by Husband,34,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bagalkote,16.18,75.696,2025,0,Dowry Death,2,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bagalkote,16.18,75.696,2025,0,Kidnapping of Women,2,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bagalkote,16.18,75.696,2025,0,Molestation,135,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bagalkote,16.18,75.696,2025,0,Rape,8,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bagalkote,16.18,75.696,2025,0,Sexual Harassment,8,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Ballari,15.15,76.915,2025,0,Cruelty by Husband,106,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Ballari,15.15,76.915,2025,0,Dowry Death,1,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Ballari,15.15,76.915,2025,0,Kidnapping of Women,5,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Ballari,15.15,76.915,2025,0,Molestation,68,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Ballari,15.15,76.915,2025,0,Rape,12,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Ballari,15.15,76.915,2025,0,Sexual Harassment,16,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Belagavi,15.87,74.5,2025,0,Cruelty by Husband,168,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Belagavi,15.87,74.5,2025,0,Dowry Death,6,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Belagavi,15.87,74.5,2025,0,Kidnapping of Women,7,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Belagavi,15.87,74.5,2025,0,Molestation,224,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Belagavi,15.87,74.5,2025,0,Rape,25,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Belagavi,15.87,74.5,2025,0,Sexual Harassment,24,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bengaluru Rural,12.95,77.45,2025,0,Kidnapping of Women,1,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bengaluru Rural,12.95,77.45,2025,0,Sexual Harassment,4,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bengaluru Urban,12.9716,77.5946,2025,0,Cruelty by Husband,738,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bengaluru Urban,12.9716,77.5946,2025,0,Dowry Death,32,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bengaluru Urban,12.9716,77.5946,2025,0,Kidnapping of Women,37,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bengaluru Urban,12.9716,77.5946,2025,0,Molestation,1372,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bengaluru Urban,12.9716,77.5946,2025,0,Rape,173,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bengaluru Urban,12.9716,77.5946,2025,0,Sexual Harassment,121,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bidar,17.91,77.53,2025,0,Cruelty by Husband,113,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bidar,17.91,77.53,2025,0,Dowry Death,2,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bidar,17.91,77.53,2025,0,Kidnapping of Women,2,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bidar,17.91,77.53,2025,0,Molestation,48,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bidar,17.91,77.53,2025,0,Rape,10,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Bidar,17.91,77.53,2025,0,Sexual Harassment,8,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chamarajanagara,11.93,76.94,2025,0,Cruelty by Husband,25,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chamarajanagara,11.93,76.94,2025,0,Dowry Death,3,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chamarajanagara,11.93,76.94,2025,0,Kidnapping of Women,1,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chamarajanagara,11.93,76.94,2025,0,Molestation,180,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chamarajanagara,11.93,76.94,2025,0,Rape,12,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chamarajanagara,11.93,76.94,2025,0,Sexual Harassment,4,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chikkaballapura,13.43,77.73,2025,0,Cruelty by Husband,51,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chikkaballapura,13.43,77.73,2025,0,Dowry Death,2,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chikkaballapura,13.43,77.73,2025,0,Kidnapping of Women,1,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chikkaballapura,13.43,77.73,2025,0,Molestation,119,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chikkaballapura,13.43,77.73,2025,0,Rape,15,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chikkaballapura,13.43,77.73,2025,0,Sexual Harassment,4,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chikkamagaluru,13.32,75.77,2025,0,Cruelty by Husband,74,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chikkamagaluru,13.32,75.77,2025,0,Dowry Death,1,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chikkamagaluru,13.32,75.77,2025,0,Kidnapping of Women,1,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chikkamagaluru,13.32,75.77,2025,0,Molestation,141,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chikkamagaluru,13.32,75.77,2025,0,Rape,11,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chikkamagaluru,13.32,75.77,2025,0,Sexual Harassment,4,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chitradurga,14.23,76.4,2025,0,Cruelty by Husband,116,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chitradurga,14.23,76.4,2025,0,Dowry Death,4,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chitradurga,14.23,76.4,2025,0,Kidnapping of Women,2,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chitradurga,14.23,76.4,2025,0,Molestation,369,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chitradurga,14.23,76.4,2025,0,Rape,15,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Chitradurga,14.23,76.4,2025,0,Sexual Harassment,8,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Dakshina Kannada,12.87,74.88,2025,0,Cruelty by Husband,49,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Dakshina Kannada,12.87,74.88,2025,0,Kidnapping of Women,6,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Dakshina Kannada,12.87,74.88,2025,0,Molestation,143,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Dakshina Kannada,12.87,74.88,2025,0,Rape,27,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Dakshina Kannada,12.87,74.88,2025,0,Sexual Harassment,20,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Davanagere,14.47,75.92,2025,0,Cruelty by Husband,57,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Davanagere,14.47,75.92,2025,0,Dowry Death,5,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Davanagere,14.47,75.92,2025,0,Kidnapping of Women,4,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Davanagere,14.47,75.92,2025,0,Molestation,180,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Davanagere,14.47,75.92,2025,0,Rape,21,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Davanagere,14.47,75.92,2025,0,Sexual Harassment,12,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Dharwad,15.46,75.01,2025,0,Cruelty by Husband,113,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Dharwad,15.46,75.01,2025,0,Dowry Death,5,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Dharwad,15.46,75.01,2025,0,Kidnapping of Women,2,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Dharwad,15.46,75.01,2025,0,Molestation,93,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Dharwad,15.46,75.01,2025,0,Rape,23,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Dharwad,15.46,75.01,2025,0,Sexual Harassment,8,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Gadag,15.42,75.62,2025,0,Cruelty by Husband,19,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Gadag,15.42,75.62,2025,0,Dowry Death,1,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Gadag,15.42,75.62,2025,0,Kidnapping of Women,1,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Gadag,15.42,75.62,2025,0,Molestation,45,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Gadag,15.42,75.62,2025,0,Rape,7,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Gadag,15.42,75.62,2025,0,Sexual Harassment,4,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Hassan,13.01,76.1,2025,0,Cruelty by Husband,86,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Hassan,13.01,76.1,2025,0,Dowry Death,6,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Hassan,13.01,76.1,2025,0,Kidnapping of Women,2,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Hassan,13.01,76.1,2025,0,Molestation,217,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Hassan,13.01,76.1,2025,0,Rape,24,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Hassan,13.01,76.1,2025,0,Sexual Harassment,8,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Haveri,14.8,75.4,2025,0,Cruelty by Husband,32,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Haveri,14.8,75.4,2025,0,Dowry Death,2,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Haveri,14.8,75.4,2025,0,Kidnapping of Women,2,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Haveri,14.8,75.4,2025,0,Molestation,103,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Haveri,14.8,75.4,2025,0,Rape,16,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Haveri,14.8,75.4,2025,0,Sexual Harassment,8,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Kalaburagi,17.33,76.83,2025,0,Cruelty by Husband,152,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Kalaburagi,17.33,76.83,2025,0,Dowry Death,6,70,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Kalaburagi,17.33,76.83,2025,0,Kidnapping of Women,6,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Kalaburagi,17.33,76.83,2025,0,Molestation,129,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Kalaburagi,17.33,76.83,2025,0,Rape,33,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Kalaburagi,17.33,76.83,2025,0,Sexual Harassment,20,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Kodagu,12.42,75.74,2025,0,Cruelty by Husband,20,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Kodagu,12.42,75.74,2025,0,Kidnapping of Women,1,90,95,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Kodagu,12.42,75.74,2025,0,Molestation,51,80,85,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Kodagu,12.42,75.74,2025,0,Rape,4,100,100,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Kodagu,12.42,75.74,2025,0,Sexual Harassment,4,75,80,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
Kolar,13.14,78.13,2025,0,Cruelty by Husband,34,65,70,Karnataka Police Crime Review 2025 (estimated from 2024),https://ksp.karnataka.gov.in/
